gname,alias,ra,dec,glong,glat,plx,e_plx,mux_med,mux_std,muy_med,muy_std,vlsr_med,vlsr_std,x_mode,x_halfhpd,x_hpdlow,x_hpdhigh,y_mode,y_halfhpd,y_hpdlow,y_hpdhigh,z_mode,z_halfhpd,z_hpdlow,z_hpdhigh,vx_mode,vx_halfhpd,vx_hpdlow,vx_hpdhigh,vy_mode,vy_halfhpd,vy_hpdlow,vy_hpdhigh,vz_mode,vz_halfhpd,vz_hpdlow,vz_hpdhigh,R_mode,R_halfhpd,R_hpdlow,R_hpdhigh,az_mode,az_halfhpd,az_hpdlow,az_hpdhigh,Upec_mode,Upec_halfhpd,Upec_hpdlow,Upec_hpdhigh,Vpec_mode,Vpec_halfhpd,Vpec_hpdlow,Vpec_hpdhigh,Wpec_mode,Wpec_halfhpd,Wpec_hpdlow,Wpec_hpdhigh,is_tooclose,is_outlier
G049.48-00.36,W51IRS2,290.9159333333333,14.518041666666667,49.48941604341323,-0.36896760360851205,0.195,0.071,-2.4942347735572814,0.14024390452383986,-5.512399391139359,0.159608506230445,56.01184932786826,3.012916542409056,3.351658081724186,1.3993247688099903,2.311134535685988,5.109784073305969,5.299764371651758,1.196919534687007,3.7959423921732096,6.1897814615472235,-0.027796684005981398,0.017281427508308633,-0.04629511345149484,-0.011732258434877574,194.5074214751852,34.615576840049926,150.91743582475203,220.14858950485188,-131.36714350243392,40.15408644950787,-181.93154866107352,-101.62337576205778,-0.48316517737774234,5.230565925666241,-6.682354422611809,3.778777428720673,6.362631105859683,0.34438291530402365,6.133042495657,6.821808326265048,30.694675658681234,15.655671461944754,20.622495417430063,51.93383834131957,8.000875073376378,15.461147491641153,-11.973775102160012,18.948519881122294,-1.48927129412305,15.193865842062959,-16.15921072783901,14.228520956286907,-0.48316517737774234,5.230565925666241,-6.682354422611809,3.778777428720673,0,0
G073.65+00.19,,304.09138333333334,35.60169277777778,73.65270776749108,0.19422771072774792,0.075,0.02,-2.3113446215984466,0.1717726144717182,-4.201606163228865,0.22875105477052046,-76.01977969424956,9.939781639814624,11.501772293131832,3.3570351336677478,9.004465669305825,15.71853593664132,4.783536994583298,0.9866439688524133,3.563686269456679,5.536974207161506,0.04369687360288585,0.029680137231354937,0.016889007716500745,0.07624928217921062,79.45463854668097,25.316991167840044,49.94226027102741,100.5762426067075,-247.7245579596938,77.21339351787094,-340.57610712675387,-186.149320091012,-15.990836637792682,14.682412447116953,-33.326697117521135,-3.96187222328723,12.305674474623848,2.7883535767005307,10.369317824137367,15.946024977538428,69.9759058118218,8.64934621222097,62.09425305038968,79.39294547483162,19.87369735586329,11.772476541753992,8.147028115828189,31.691981199336173,26.63495756566192,71.42427090725673,-27.415842039829656,115.43269977468381,-15.990836637792682,14.682412447116953,-33.326697117521135,-3.96187222328723,0,1
G074.56+00.84,IRAS20143+3634,304.05567375,36.72608888888889,74.5695888585289,0.8457682350457756,0.36700000000000005,0.083,-3.000097991379597,0.8177987810017509,-4.3595334677701345,0.9842493380094002,-0.9880211518281888,5.006833558363426,2.439594125050445,0.5737708231311769,1.9720771580546717,3.1196188043170254,7.495709759198412,0.16243810138605808,7.3125977176359465,7.637473920408063,0.043839854632349046,0.015407145687311729,0.029732106774087705,0.06054639814871116,212.64939567618538,7.849347532975614,203.80760190340825,219.50629696935948,-67.4751358045412,18.754041018204987,-88.38127989040902,-50.873197853999045,8.061563603736005,11.764707392826551,-3.182581515071675,20.346833270581428,7.911190593210646,0.0676505280342421,7.836023339839266,7.97132439590775,18.000437438266072,4.280862250455804,14.501297859632631,23.063022360544238,-2.9152125779872478,12.587533449494135,-14.921782945197045,10.253283953791225,-13.932071510778208,9.064309594602708,-22.763962910647514,-4.635343721442098,8.061563603736005,11.764707392826551,-3.182581515071675,20.346833270581428,0,0
G078.12+03.63,IRAS20126+4104,303.608625,41.225747222222225,78.12233662267856,3.6327523931431576,0.645,0.03,-2.0696676302298784,0.8379392635586141,0.9736958669053616,0.8399152396360485,-6.079164328072704,4.959254178043168,1.5085614860577075,0.07112183077890921,1.437700174805461,1.5799438363632794,7.863897432330738,0.032377431424489345,7.826856584857453,7.891611447706432,0.102224755560679,0.01229719655609969,0.09137135940995134,0.11596575252215072,223.1748403351174,5.728155318239985,217.54647866353665,229.00278930001662,-9.483340866967495,6.276808009690145,-14.326862008303198,-1.773245988922909,22.13503541639638,6.289008475354214,16.873315178052216,29.451332128760644,8.008160594034612,0.028639480434261344,7.974986529198258,8.03226549006678,10.867400788207567,0.5221428948829043,10.347184619874046,11.391470409639854,-33.97190757056251,6.653758773226063,-40.817338407214834,-27.50982086076271,-18.7801978641672,8.486013102233747,-25.3876279132347,-8.415601708767205,22.13503541639638,6.289008475354214,16.873315178052216,29.451332128760644,0,1
G098.03+01.44,,325.756,54.93827777777778,98.03586484832444,1.4459922020451168,0.366,0.161,-3.28573333909649,0.989995619191133,-0.6439982098121659,0.9888689085456428,-61.03323298998518,4.926289208292658,2.2854065123736143,1.180011488432552,1.3702955621606143,3.7303185390257187,8.509298559771787,0.17499801869388953,8.36518254437682,8.715178581764599,0.06545368629123433,0.03463454782038673,0.03614753044321478,0.10541662608398825,178.8644072626963,6.724199391899958,172.14020787079633,185.58860665459625,-52.61205092149942,21.41439922050745,-76.81963264902959,-33.99083420801469,23.901973477894515,16.913658867362123,8.768699754465246,42.59601748918949,8.889650679166364,0.5811657743416907,8.373058879751527,9.535390428434908,14.415227526071419,6.322312001407271,9.979678792099826,22.624302794914367,5.885805409144524,14.245269791447093,-10.128484813920167,18.36205476897402,-50.310061266390036,15.167309448509798,-63.79211410950985,-33.45749521249026,23.901973477894515,16.913658867362123,8.768699754465246,42.59601748918949,0,1
G108.59+00.49,,343.15964583333334,60.01441333333333,108.5946502956341,0.4917667373873994,0.405,0.033,-5.5585651463991645,0.39948991849415394,-3.402356866949184,0.39390509668884705,-51.95581681815965,5.0044847597079904,2.337707931452221,0.19285851042054336,2.130385032750137,2.5161020535912235,8.958214088247455,0.0715836159252774,8.89016882596107,9.033336057811624,0.026892791818005905,0.013520862424727581,0.013641269282217122,0.040682994131672284,213.1920463722827,6.040401529351527,206.2024388883188,218.28324194702185,-102.98553108743079,7.747973738927861,-110.1606974293173,-94.66474995146157,0.16764006901111017,4.785691068169297,-4.232108171080016,5.3392739652585774,9.252755332335907,0.11534463678195017,9.142177002858995,9.372866276422895,14.61981252075367,1.0571553300760703,13.485928174784982,15.600238834937123,45.91289428865913,5.14744800464393,40.90245060353043,51.19734661281829,-5.023336526743968,9.473342849823569,-13.756574466425068,5.190111233222069,0.16764006901111017,4.785691068169297,-4.232108171080016,5.3392739652585774,0,1
G110.19+02.47,IRAS22555+6213,344.37419166666666,62.496343611111115,110.19609843675,2.4761750374699742,0.314,0.07,-2.1476051460064687,0.6749295501831426,-0.317180968415437,0.7680702613813645,-63.06121771939137,4.9501303367883205,2.754849464593008,0.6473180758787915,2.236995003889975,3.531631155647558,9.191704395441947,0.2394178964880398,9.003072113360462,9.481907906336541,0.1340206235740265,0.03423926579369009,0.1049691253248349,0.1734476569122151,189.1680194662185,7.074297396749358,181.95501035580742,196.10360514930613,-63.64139666692401,12.248912827388764,-77.25129980846708,-52.75347415368955,13.417880645767724,11.995995600049234,2.2085077080167963,26.200498908115264,9.577940126728585,0.42379986719800833,9.24770646397689,10.095306198372906,16.825316465002548,3.2156146743870604,14.157817928295099,20.58904727706922,6.838659744179253,10.838009910168495,-4.907563286953078,16.76845653338391,-35.69655646228352,11.37512344185399,-46.70941482637146,-23.959167942663477,13.417880645767724,11.995995600049234,2.2085077080167963,26.200498908115264,0,1
G111.23-01.23,,349.3366200000001,59.479713888888895,111.23496496800085,-1.2381963239292646,0.3,0.081,-4.367654541472962,0.6125895910771578,-2.37081338851268,0.6061718103641628,-52.97580034095339,10.085879857532788,2.815431860581364,0.8283297880389893,2.1415364398038816,3.79819601588186,9.272511102266849,0.32260986345789266,9.010048840470597,9.655268567386383,-0.06172779063949985,0.024775785970629682,-0.08898115520719252,-0.039429583265933155,217.9004150285006,13.776091922276763,203.72307771042935,231.27526155498288,-98.79792841609446,21.986513918420712,-125.56411927330237,-81.59109143646094,-0.005500239379159666,10.369441767473589,-10.801083449351637,9.93780008559554,9.679386016122502,0.5731517425127075,9.226196266228733,10.372499751254148,17.010939413567435,3.968903914978915,13.742430307114212,21.680238137072042,32.07664020671848,10.206372781662951,22.572293066122295,42.9850386294482,1.5250450871270758,21.610895137281172,-17.82799533431875,25.393794940243595,-0.005500239379159666,10.369441767473589,-10.801083449351637,9.93780008559554,0,0
G111.54+00.77,NGC7538,348.43899999999985,61.46959722222223,111.54212948994171,0.7769384028762917,0.37799999999999995,0.017,-2.4499552677585443,0.3979723911052207,-2.4376030506041024,0.401446249717186,-56.996813444099324,5.111808129843607,2.4417592076442607,0.1138176879749,2.343481204005417,2.571116579955217,9.148712671457425,0.05327048336029705,9.095442188097127,9.201983154817722,0.042047824907748915,0.013736782712673902,0.0281975150652182,0.055671080490566,199.98827484275307,5.745840689825201,194.19374058775986,205.68542196741026,-72.75885675438988,5.4581924598086005,-78.01674857347156,-67.10036365385436,-9.476043889576694,5.202259866235433,-15.200619003426127,-4.79609927095526,9.480125375268658,0.07788955440036993,9.395154952286436,9.550934061087176,14.961515020710843,0.5968643427925242,14.441942463315911,15.63567114890096,18.889063506229757,5.334081977117435,12.93267196511529,23.60083591935016,-23.168223046130827,8.3384602491827,-31.672788081153822,-14.99586758278842,-9.476043889576694,5.202259866235433,-15.200619003426127,-4.79609927095526,0,1
G136.84+01.16,,42.39002916666666,60.80768888888888,136.84514450512646,1.167414630612131,0.47,0.115,0.4284884303122024,0.5059570525267088,-0.43001181158784707,0.500802331668962,-42.03220437112408,4.9498316253454595,1.3488503357580508,0.3512451492363209,1.0542576299469428,1.7567479284195846,9.602856957902471,0.37532126918201403,9.288071377298202,10.03871391566223,0.04876340979597176,0.018281273755764316,0.031159220253383905,0.06772176776491254,213.0309480638477,5.919277940895753,206.94570905918852,218.78426494098002,-40.02506130840101,5.410180851061632,-45.234865090904805,-34.41450338878154,5.805525144145619,5.348515059418688,-0.12550145639787758,10.571528662439498,9.673489675967547,0.42689527378610226,9.357270954644509,10.211061502216713,8.019749124108488,1.6968861100397956,6.534973777823667,9.928745997903258,9.999628085610212,8.967841598062002,-0.4058064403853905,17.529876755738613,-17.807393752955534,8.376781762631744,-26.667451386508347,-9.91388786124486,5.805525144145619,5.348515059418688,-0.12550145639787758,10.571528662439498,0,0
G182.67-03.26,,84.86843666666667,24.94220722222223,182.6780127655037,-3.265397302996912,0.157,0.042,0.44656176013866966,0.34837509696501456,-0.45006572960434477,0.3608587072030084,-6.931793793644819,9.977518541777613,-0.2702440032845832,0.0787513871464749,-0.3630196100598826,-0.2055168357669328,13.93910572135139,1.68080536851736,12.603671318967734,15.965282056002454,-0.32033311994543734,0.09756356187711757,-0.43576043258878805,-0.24063330883455292,231.47035436044752,12.793986633838983,217.15327407972293,242.7412473474009,-7.692191194294864,10.17789284909449,-17.51607037907302,2.8397153191159603,11.454447258551468,11.12372532976076,0.4873941165338209,22.73484477605534,13.942647398505661,1.6824596269945644,12.605898653770254,15.970817907759383,358.86364140616365,0.17587524681499644,358.67375839632797,359.02550888995796,12.107986069237647,10.191045031492749,1.78572586566559,22.167815928651088,1.497892967063251,12.934088486142372,-11.284029772183317,14.584147200101427,11.454447258551468,11.12372532976076,0.4873941165338209,22.73484477605534,0,0
G188.79+01.03,IRAS06061-2151,92.2790625,21.84483333333333,188.79369548865986,1.0306622558850218,0.496,0.10300000000000001,-0.09678662673993735,0.5000817872267208,-3.9006539302664924,0.49800848523813457,-4.978677610992584,5.0317368365945265,-0.2879605128152507,0.06279669502019675,-0.362427390095838,-0.23683400005544453,10.039365714982637,0.40558637297332645,9.709153800703469,10.520326546650121,0.04266831718655387,0.016557153167455443,0.027163930983503098,0.06027823731841399,216.4262129318065,8.652926312956595,206.98665695403565,224.29250957994884,-9.926690774270362,5.351316043636806,-13.635906226899484,-2.9332741396258726,-9.723091571833578,6.2830286788606955,-16.265749534944717,-3.6996921772233264,10.046247080810938,0.408317163236501,9.713811868264406,10.530446194737408,358.325849611628,0.286302803335559,358.0122798746414,358.58488548131254,14.19870095134914,5.5996570478976455,9.28885672819251,20.4881708239878,-19.66973900659083,10.217614845446754,-29.419881277409303,-8.984651586515795,-9.723091571833578,6.2830286788606955,-16.265749534944717,-3.6996921772233264,0,0
G000.31-00.20,G000.31-0.20,266.78795499999995,-28.77118833333334,0.3152592880390072,-0.20083724333908246,0.342,0.042,0.21006753977405623,0.389077677819973,-1.757668277336362,0.6481515266829995,17.995118277874994,3.020328610638517,0.015633170979106034,0.001941464679801672,0.01392847028464603,0.017811399644249375,5.334078572337834,0.3537176253524419,4.937641427015291,5.645076677720175,-0.007753855128749973,0.0073903095862697665,-0.014643126776967552,0.0001374923955719809,229.38575750633714,8.948542072505347,220.01444966662683,237.91153381163753,-18.642996937937575,3.2459478460929017,-21.824795617111647,-15.332899924925844,-6.936177033353488,6.992492215592293,-14.135854203481848,-0.15086977229726273,5.334126141558779,0.3537020383852907,4.937706465687342,5.645110542457924,0.1662718943133238,0.03265515035572532,0.13798790581623888,0.2032982065276895,17.74397622424658,3.2446592281317272,14.587692928398596,21.07701138466205,-6.7429569013885455,10.758355039923403,-16.828914751316734,4.687795328530072,-6.936177033353488,6.992492215592293,-14.135854203481848,-0.15086977229726273,0,0
G005.88-00.39,G005.88-0.39,270.1261670833333,-24.067937777777768,5.884193454612775,-0.3923617226509042,0.33399999999999996,0.02,0.1797681269389298,0.3400794216439324,-2.2592138249043336,0.3369734008071798,9.036930504987417,5.032449499711141,0.3053722249040392,0.018510590129733717,0.2882499290340355,0.32527110929350295,5.2166199442837,0.18264162281237128,5.016013571686505,5.381296817311248,-0.016234830102434046,0.007350062890112578,-0.02466126203503173,-0.009961136254806574,220.55464320696834,5.7707773772607425,215.4250633160699,226.96661807059138,-11.487941740677847,5.231722237252436,-16.068325064858694,-5.604880590353822,-10.212561262155138,5.063492182144437,-15.047625225556219,-4.920640861267344,5.225433918075273,0.18097894119160696,5.026653769553344,5.388611651936558,3.300469655423749,0.31908539182432083,3.0457868197474562,3.683957603396098,-2.1522900224504937,5.332238980287052,-7.767299251692162,2.897178708881942,-13.820290177705509,8.3926743517822,-21.567374194735233,-4.782025491170835,-10.212561262155138,5.063492182144437,-15.047625225556219,-4.920640861267344,0,0
G006.79-00.25,G006.79-0.25,270.49063541666663,-23.2095125,6.795315908924412,-0.2572553029452956,0.28800000000000003,0.021,-0.29598563297524727,0.3007145590629842,-1.2970459156562222,0.3092932542479392,21.963578675633418,4.981378053960371,0.40327274055804585,0.030358571616941943,0.37862740566606345,0.43934454889994734,4.792670644274459,0.25735910876481194,4.489454821584281,5.004173039113905,-0.01255395342501061,0.006763286041026962,-0.01942632472476381,-0.0058997526427098865,228.16117806984943,5.965594552140047,222.2941883863398,234.2253774906199,-22.748327730269914,5.188271542598773,-28.577381813986463,-18.200838728788916,1.5088050087029679,5.111504771384271,-3.6588701447844247,6.564139397984118,4.808155302189737,0.2539644052137935,4.510023174330066,5.017951984757653,4.7863362467833035,0.6280910056709521,4.274362906026308,5.530544917368212,3.472317235216291,5.692456362714887,-2.4619036834440173,8.923009041985758,-2.8602925559945156,8.388138298435361,-10.64244367697637,6.133832919894353,1.5088050087029679,5.111504771384271,-3.6588701447844247,6.564139397984118,0,0
G007.47+00.05,G007.47+0.05,270.55492625,-22.466383611111112,7.470695519931099,0.05836478557150925,0.049,0.006999999999999999,-2.4303963462058453,0.1001254727632385,-4.428308825072774,0.1582016646815901,-13.980431755790159,10.029002536382277,2.567397790530436,0.38081501697216,2.2346857230705486,2.9963157570148686,-11.39550807678101,2.893344222875786,-14.654327359388475,-8.867638913636902,0.011965793782541895,0.017745263660319262,-0.004887249917202657,0.030603277403435866,-226.09520720735384,70.53955694954561,-304.31005273690187,-163.23093883781064,-47.452405602274354,13.847057762113721,-62.73191761564121,-35.03780209141377,2.552581396154757,11.796158496999052,-10.760925289254963,12.83139170474314,11.686357766203106,2.9099579079496234,9.14397348873133,14.963889304630577,167.91080905646194,1.1687097266028985,166.54651933479488,168.88393878800068,2.724064890694173,10.347600029721463,-5.9350146320852915,14.760185427357634,3.88805360414284,75.4720595482982,-67.81040296674045,83.13371612985594,2.552581396154757,11.796158496999052,-10.760925289254963,12.83139170474314,0,1
G008.34-01.00,VXSgr,272.0168791666666,-22.22404611111111,8.344133233567696,-1.001949271180782,0.64,0.04,0.36383901157869425,0.7571712200877039,-2.9192346245098197,0.7755480534691295,5.009512649237159,5.007013233130915,0.22612292894807565,0.014165234137439559,0.2119576948106361,0.2402881630855152,6.64232595514667,0.10042404345011846,6.534531339700212,6.735379426600449,-0.024620415027160607,0.009407251941617293,-0.032683773834261146,-0.01386926995102656,229.9982153566526,6.397068229379215,222.92654720490248,235.7206836636609,-5.759901516345572,5.189432702546095,-11.333736641302488,-0.9548712362102982,-4.742198561740771,5.7440713192567525,-10.365086941772699,1.1230556967408063,6.64565501540637,0.10026141647302689,6.538526378626972,6.739049211573025,1.9500006273961228,0.15071326160829446,1.80002255242982,2.101449075646409,-2.24458342011782,5.217590437399804,-6.987847454117643,3.4473334206819644,-10.776561215714274,9.125477933280616,-18.063064508447848,0.18789135811338298,-4.742198561740771,5.7440713192567525,-10.365086941772699,1.1230556967408063,0,0
G011.10-00.11,G011.10-0.10,272.6176958333333,-19.37506,11.109056798808039,-0.1141616285891001,0.364,0.027000000000000003,-0.20270128070900864,0.3801932362344468,-1.996351360769055,0.41128078280171204,28.97993731889148,4.970640346854381,0.5240644527200513,0.039893414112858905,0.48700864546877654,0.5667954736944943,5.502005014044123,0.20579597172907915,5.286409234137468,5.698001177595627,-0.0017385951260726062,0.007701284195571999,-0.009675289755570388,0.00572727863557361,227.48977397925668,6.155372077616121,221.3828693983147,233.69361355354695,-31.688636312665896,5.181700745386417,-36.34531892085457,-25.981917430081733,-1.6369970859794805,5.235852770030631,-7.566758054447906,2.9049474856133557,5.526239389047181,0.20095099883614065,5.31489437302986,5.716796370702141,5.415024342586977,0.6142444419151927,4.850742367239048,6.079231251069434,8.879854664876596,5.531933134779024,3.301822087307748,14.365688356865796,-7.886472782207893,8.740967120159178,-15.516300014211243,1.9656342261071131,-1.6369970859794805,5.235852770030631,-7.566758054447906,2.9049474856133557,0,0
G011.49-01.48,G011.50-1.49,274.0922195833333,-19.690894166666666,11.49739107867832,-1.4853403015859088,0.8,0.033,1.4268859412285442,0.5176870113645461,-0.5951843844350808,0.6545408096462814,10.992582858200164,2.98588990520022,0.24851582637930572,0.01039959165294875,0.2380288431998616,0.2588280265057591,6.964070220456377,0.05884314819861158,6.896948758632866,7.014635055030089,-0.027842344878159953,0.009805639697624564,-0.037729022920392985,-0.018117743525143858,247.7655101247473,4.461334044224827,244.04510434935133,252.967772437801,-8.376433408405562,3.303139384082198,-11.854841412867632,-5.248562644703236,-0.917932800546895,3.4372735081854646,-4.380480378645489,2.4940666377254406,6.968351674176244,0.05848602129116731,6.901637581448677,7.018609624031011,2.0394955596937443,0.10079766933483347,1.9450241039154903,2.1466194425851572,-0.21970695567908827,3.34530888512759,-3.7425220265481425,2.9480957437070376,10.170712678252642,7.8885782658250605,2.0336752544488377,17.81083178609896,-0.917932800546895,3.4372735081854646,-4.380480378645489,2.4940666377254406,0,0
G011.91-00.61,G011.91-0.61,273.49216875,-18.905632777777775,11.917706166890024,-0.6131241747829906,0.297,0.05,0.6666584592913961,0.6937199330162467,-1.3513656462309682,0.7485611993101099,36.984965585886,5.006953695769921,0.6611516593260149,0.11628936579557347,0.5645420323573846,0.7971207639485316,5.0489010621315416,0.5537645436500092,4.401422518786916,5.508951606086934,-0.0334116768958619,0.00969283232025464,-0.04315747551294853,-0.02377181087243925,240.31905550041148,12.378288081849362,227.64951358134215,252.40608974504087,-37.258679022194016,5.674932671530852,-42.538653009625655,-31.18878766656395,-9.758975643615457,12.039612045014607,-23.243341134031823,0.8358829559973913,5.084267483314352,0.531030763597824,4.4665831641503555,5.5286446913460034,7.296809834554649,2.257702990185554,5.570331077353931,10.085737057725039,5.164835113769442,11.237476810286125,-7.677995526557567,14.796958094014684,8.334049800288824,13.675572437617774,-4.2326924396842855,23.118452435551262,-9.758975643615457,12.039612045014607,-23.243341134031823,0.8358829559973913,0,0
G012.68-00.18,W33B,273.47810708333327,-18.029607777777773,12.68060538759639,-0.1822956124191795,0.41600000000000004,0.027999999999999997,-1.0086109325361483,0.9461206233432758,-2.8021735309217526,0.9536846701468559,58.000682907314776,9.999245089016805,0.5223143913802474,0.035558620142591035,0.48980365296416417,0.5609208932493462,5.852995859162389,0.16109059923040725,5.679513675375797,6.001694873836612,-0.0037537175834739533,0.008181799838609024,-0.012037365552854045,0.0043262341243640035,226.7531637182801,11.32967636484804,213.83096256319237,236.49031529288845,-62.842085544709036,10.18118839633928,-72.16178876905037,-51.799411976371815,3.60569844649374,11.050170288715773,-8.545411317481538,13.554929259950008,5.876817374105531,0.15740744208603585,5.70671578346417,6.021530667636242,5.086012843800729,0.48538096029828237,4.64055499279105,5.611316913387615,42.113957146359624,10.28591531570818,30.92851311482906,51.50034374624542,-7.149426388592929,12.927393824244554,-20.666867233861097,5.18792041462801,3.60569844649374,11.050170288715773,-8.545411317481538,13.554929259950008,0,1
G012.81-00.19,W33M,273.55858333333333,-17.919805555555556,12.813647319205213,-0.19700025679204397,0.34299999999999997,0.037000000000000005,-0.40316610945246895,0.6979505986889544,-0.25212226962890355,0.701625824664298,33.9323567820891,4.933511928217371,0.6349082402265563,0.070728221834028,0.5694407952231585,0.7108972388912145,5.373356835124954,0.3133215890500698,5.052266942214139,5.678910120314279,-0.0069870618492702714,0.007669864865456701,-0.014407500215037325,0.0009322295158760777,245.9209503802896,10.095913465838763,236.81000408184977,257.0018310135273,-32.20129972200922,5.456935191715312,-37.69835943719303,-26.784489053762403,10.518759170570984,9.70667081982651,1.3513478407348352,20.764689480387855,5.408898968299254,0.3031752659548719,5.099586551211692,5.7059370831214355,6.55965739788577,1.140568383742243,5.625362019713934,7.906498787198419,2.902170372168996,7.713744251908405,-5.206230562395184,10.221257941421626,13.35509999106489,11.958178541456157,1.3969214496087332,25.313278532521046,10.518759170570984,9.70667081982651,1.3513478407348352,20.764689480387855,0,0
G012.88+00.48,W33A,272.9643541666666,-17.524836666666666,12.888828423096747,0.4891010634666449,0.40399999999999997,0.044000000000000004,0.13971003842433843,0.42917469151954657,-2.2991547207786027,0.5162117256430558,35.01001434633612,6.995859241795014,0.5427833779186444,0.05961039473033225,0.48787906698281214,0.6070998564434766,5.830524763824428,0.2617638060935481,5.522431080546181,6.045958692733278,0.024952533406041207,0.008366853413198736,0.016993819183730212,0.033727526010127684,230.92554516959575,6.945089204864118,223.75480324688405,237.6449816566123,-36.8443853708414,7.16453846717868,-44.233595776015235,-29.904518841657875,-6.137350069308468,5.7438239300283485,-11.711525191276909,-0.22387733122021203,5.855623311892467,0.2551335254830107,5.55481085826621,6.065077909232231,5.260641730664061,0.8284253719920822,4.549276465583904,6.206127209568068,13.622944521391883,7.628818408198116,6.82979173387978,22.087428550276012,-2.960700496409146,9.289414496157251,-13.320642313684889,5.258186678629613,-6.137350069308468,5.7438239300283485,-11.711525191276909,-0.22387733122021203,0,0
G012.90-00.24,W33A,273.64348583333333,-17.864414166666673,12.900918412281616,-0.2414988120833986,0.408,0.025,0.1905531540527539,0.4039131023055346,-2.519309957086722,0.3979675349249854,35.86859130639317,4.987933691071657,0.542064017540205,0.03361224087038428,0.5112741785749675,0.578498660315736,5.798017325880418,0.14957182548563752,5.647294947891045,5.94643859886232,-0.0060867416145853545,0.00817669570945597,-0.014711948059159166,0.0016414433597527756,229.3529869359433,5.606780533739894,223.2007997354972,234.414360802977,-37.667910579416,5.19127081807077,-43.416030516380175,-33.033488880238636,-7.1265112871129155,4.80768883492785,-12.621012812744745,-3.0056351428890444,5.823538881465009,0.14589941396151707,5.675962462745313,5.9677612906683475,5.349723485343561,0.465159007538543,4.895909819452299,5.826227834529385,16.193464769755835,5.414424877033601,11.070138004390705,21.898987758457906,-6.844033911900858,8.42036381387628,-14.27763634133851,2.56309128641405,-7.1265112871129155,4.80768883492785,-12.621012812744745,-3.0056351428890444,0,0
G012.90-00.26,W33A,273.6648808333333,-17.866772777777786,12.908573475865381,-0.260515343411919,0.396,0.032,-0.36489016374988276,0.39848598680869596,-2.2171700654355755,0.4009237389528661,36.90349997893001,4.9845417129927965,0.5612121691797617,0.04608562842288999,0.514465024559414,0.606636281405194,5.7435358877884015,0.20245802465384033,5.526406991782833,5.931323041090514,-0.007882353269373255,0.008091765574323834,-0.01597411884369709,0.00020941230495057778,228.903771263904,5.828650299215624,222.7600587863524,234.41735938478365,-39.03298469295391,5.170597121023089,-44.714510383248054,-34.373316141201876,-0.7611514312914522,4.986081283237139,-5.767419278428335,4.204743288045943,5.76994781469274,0.1970423976013631,5.558763618220466,5.952848413423192,5.533983126555171,0.6499450343057998,4.924430156528263,6.224320225139863,16.560379124420997,5.5330563692732975,11.071235900935582,22.137348639482177,-6.158356305560879,8.547137093814742,-14.578869146133922,2.515405041495562,-0.7611514312914522,4.986081283237139,-5.767419278428335,4.204743288045943,0,0
G013.71-00.08,G013.71-0.08,273.90408916666667,-17.075585555555556,13.712772905190688,-0.08357249590896319,0.264,0.013999999999999999,-0.28829651082676994,0.28099784709334924,-2.1602216399750023,0.29184471689071434,44.04894607565048,5.040851473751119,0.8884873890799223,0.047948699013526275,0.8473345686667383,0.9432319666937908,4.498301398989682,0.1985046283389238,4.308293077700284,4.705302334378132,-0.0024139815005295683,0.006538625939415637,-0.0091798183799249,0.0038974334989063733,219.6814761214924,6.129878124536262,213.6598997306052,225.9196559796777,-49.1964860891449,5.275804006139399,-54.283868523636464,-43.732260511357666,-5.541121186766901,5.252499262197878,-11.236602314451346,-0.7316037900555905,4.585236542552217,0.18555431980263304,4.408995760036975,4.780104399642241,11.079903069286793,1.062635803157411,10.125331924077592,12.250603530392414,5.421810727712824,6.264529874017967,-1.0893541807153007,11.439705567320633,-5.409590143249261,8.308403664865658,-13.618690178654369,2.998117151076947,-5.541121186766901,5.252499262197878,-11.236602314451346,-0.7316037900555905,0,0
G013.87+00.28,G013.87+0.28,273.649315,-16.759963611111118,13.873851346076345,0.2812345662774524,0.254,0.024,-0.25457660874362587,2.0031486152869324,-2.475333077958827,2.0103679216170813,48.139053009920204,10.043996532089485,0.927644871447586,0.08838674054302947,0.8504512115846782,1.0272246926707371,4.409444460992405,0.3582747376498352,4.021443871747168,4.737993347046839,0.02234571596625416,0.006570493376083916,0.0158221546857137,0.02896314143788153,214.38270055243075,37.225467742711714,177.2998591229095,251.75079460833294,-56.93926849644184,13.645573308516525,-67.87579416282641,-40.58464754579336,-8.300983016311761,38.31803427083001,-48.007351862171845,28.62871667948818,4.504269836925166,0.3320555797093765,4.143279953589661,4.807391113008414,11.677350918558094,2.064448062812483,9.936250142692144,14.06514626831711,9.292140276159444,20.389831514692055,-12.445779272561836,28.333883756822274,-6.750388935638995,35.0888200955199,-43.295726091727644,26.881914099312155,-8.300983016311761,38.31803427083001,-48.007351862171845,28.62871667948818,0,0
